	294	295	296	297	298	301	302	324	325	326	327	356	357	358	359	367	368	369	370	373	374	375	376	377	378	72	79	80	89	90	94	95	96	R2D272	R2D276	237	238	239	243	244	245	246	253	254	255	256	257	258	271	272	273	431	432	439	440	441	442	443	444	448	449	450	451	452	457	458	459	460	461	462	469	550	551	562	100	101	102	109	110	162	169	170	171	172	173	174	182	183	187	188	189	97	98	99
ASV_302 Anaerovoracaceae	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	11.06004877	-4.842710821	-4.842710821	3.306672276	-4.842710821	4.27898172	-4.842710821	12.01294192	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	1.93410381	1.701936867	2.048815686	11.32862579	11.33684608	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	3.335663899	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	2.305857978	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821
ASV_353 Streptococcus	6.956465461	-4.842710821	-4.842710821	-4.842710821	-4.842710821	7.575118286	7.798715103	12.50407538	7.588133155	7.696766077	6.94866983	-4.842710821	-4.842710821	-4.842710821	13.48479508	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	12.96396673	12.26756493	7.539467779	9.137958566	5.975835272	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	7.937521729	7.338583602	6.105408974	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	4.031063939	-4.842710821	-4.842710821	-4.842710821	-4.842710821
ASV_365 Holdemania	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	8.588030091	-4.842710821	2.558582359	-4.842710821	-4.842710821	-4.842710821	-4.842710821	9.428101061	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	8.921977019	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	8.421989291	8.559466165	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	2.871950806	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821
ASV_774 Lachnospiraceae_UCG-010	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	9.93781377	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	11.64299942	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	10.55926626	8.99996862	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	7.289494305	-4.842710821	-4.842710821	-4.842710821	-4.842710821
ASV_777 Lachnospira	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	10.84613539	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	13.03846463	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	12.36657358	11.68261263	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821
ASV_781 Lachnospira	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	10.82228956	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	12.36208625	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	11.42173275	10.90164438	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821
ASV_785 Lachnospira	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	13.140562	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	14.86853104	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	14.06266988	13.72913203	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821
ASV_793 Lachnospiraceae_ND3007_group	6.13765648	8.38106188	-4.842710821	6.383863788	7.635360385	4.943429609	4.809385564	11.84610808	2.417981338	5.846991497	8.228592469	-4.842710821	-4.842710821	-4.842710821	13.54542108	-4.842710821	5.917264321	3.411518778	6.198995834	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-0.795550533	13.73639999	11.16127954	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	8.883943196	-4.842710821	6.521884774	-4.842710821	2.24868951	6.573483542	3.933344513	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	6.889150199	-4.842710821	-4.842710821	-4.842710821	11.5429629	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	8.516620418	-4.842710821	-4.842710821	6.481483889	0.057679285	-4.842710821	-4.842710821	-4.842710821
ASV_805 Lachnospiraceae	10.49177843	-4.842710821	-4.842710821	-4.842710821	-4.842710821	7.885007818	9.45459763	11.83721185	4.112741474	7.178781985	9.416933291	-4.842710821	-4.842710821	-4.842710821	13.1828534	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	12.72913943	12.12690661	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	5.404199686	9.225764719	5.707653001	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	4.866604303	-4.842710821	-4.842710821	-4.842710821	-4.842710821
ASV_821 Lachnospiraceae	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	9.643389623	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	11.04691245	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	10.74368284	9.336962693	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821
ASV_852 GCA-900066575	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	9.182303061	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	10.70812312	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	10.14425098	10.21136114	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821	-4.842710821
